query_id,doc_id,total_nnz,unused_nnz,unused_pct
3000,1667453,20,16,80.00
3000,5328320,31,24,77.42
3000,7229994,26,24,92.31
3000,736591,23,18,78.26
3000,6391343,33,28,84.85
3000,736594,31,26,83.87
3000,3183124,19,18,94.74
3000,739412,31,28,90.32
3000,4215075,30,28,93.33
3000,777925,21,19,90.48
3000,3468685,34,28,82.35
3000,6792326,28,25,89.29
3000,4056999,41,34,82.93
3000,6064418,22,19,86.36
3000,7457966,66,66,100.00
3000,3724900,22,16,72.73
3000,1248043,68,63,92.65
3000,5159792,65,59,90.77
3000,4357861,61,55,90.16
3000,1663284,59,54,91.53
3000,7896435,85,79,92.94
3000,979891,102,99,97.06
3000,1139090,74,73,98.65
3000,2243943,35,28,80.00
3000,3756149,58,48,82.76
3000,4185608,62,53,85.48
3000,3374044,82,75,91.46
3000,8649117,81,79,97.53
3000,3081504,60,55,91.67
3000,5397638,62,55,88.71
3000,7785571,64,58,90.63
3000,7405314,71,68,95.77
3000,3233222,80,80,100.00
3000,28962,75,72,96.00
3000,7328679,37,31,83.78
3000,1579833,55,49,89.09
3000,1712783,83,80,96.39
3000,8063253,39,35,89.74
3000,327074,74,73,98.65
3000,8743145,73,69,94.52
3000,8617058,69,69,100.00
3000,7877319,94,93,98.94
3000,6813104,54,48,88.89
3000,846012,54,46,85.19
3000,1000779,38,32,84.21
3000,8649200,94,87,92.55
3000,7829482,74,72,97.30
3000,5908984,59,51,86.44
3000,379322,49,43,87.76
3000,4249798,63,57,90.48
3000,4802443,74,67,90.54
3000,6052952,59,53,89.83
3000,666441,92,92,100.00
3000,7713005,52,47,90.38
3000,5090311,54,50,92.59
3000,4953814,91,87,95.60
3000,1229578,80,75,93.75
3000,268699,60,60,100.00
3000,2897707,66,62,93.94
3000,5325982,66,61,92.42
3000,6360284,50,46,92.00
3000,5325981,68,68,100.00
3000,1686067,66,61,92.42
3000,6102294,70,67,95.71
3000,8196201,73,71,97.26
3000,5325983,79,78,98.73
3000,7463281,79,79,100.00
3000,573559,75,70,93.33
3000,6835188,63,58,92.06
3000,7204217,58,55,94.83
3000,8579437,81,80,98.77
3000,6835450,68,63,92.65
3000,1417788,80,79,98.75
3000,6948198,60,60,100.00
3000,3737440,85,77,90.59
3000,2136978,69,69,100.00
3000,3375914,63,57,90.48
3000,3334934,82,80,97.56
3000,7603814,64,62,96.88
3000,6775028,55,54,98.18
3000,6947682,75,70,93.33
3000,5179400,44,42,95.45
3000,315638,105,105,100.00
3000,2955922,62,59,95.16
3000,3648875,90,90,100.00
3000,8751193,45,41,91.11
3000,898841,44,41,93.18
3000,900638,76,74,97.37
3000,5325984,69,62,89.86
3000,5325986,80,74,92.50
3000,7820353,85,80,94.12
3000,8101284,67,62,92.54
3000,4508548,64,64,100.00
3000,4509806,45,44,97.78
3000,1198453,60,60,100.00
3000,6864299,61,56,91.80
3000,6729223,63,63,100.00
3000,795912,90,84,93.33
3000,3003952,45,39,86.67
3000,4387998,48,42,87.50
3000,6196043,72,72,100.00
3000,3564787,47,41,87.23
3000,3850430,55,52,94.55
3000,5796220,49,43,87.76
3000,3726065,86,86,100.00
3000,5349180,29,24,82.76
3000,2818142,53,45,84.91
3000,4021739,42,34,80.95
3000,4446419,66,59,89.39
3000,8063249,41,36,87.80
3000,3468540,30,24,80.00
3000,8111924,31,24,77.42
3000,228946,59,54,91.53
3000,19599,26,24,92.31
3000,4021738,21,18,85.71
3000,3075855,26,25,96.15
3000,7116954,25,19,76.00
3000,6287332,52,45,86.54
3000,355549,34,32,94.12
3000,3454170,30,29,96.67
3000,1735776,29,28,96.55
3000,2356986,31,28,90.32
3000,1621675,22,21,95.45
3000,4715111,32,29,90.63
3000,2001040,26,25,96.15
3000,5016975,33,29,87.88
3000,6977920,29,27,93.10
3000,3042168,24,21,87.50
3000,5287819,25,21,84.00
3000,4223365,25,22,88.00
3000,4106526,30,27,90.00
3000,5080523,40,38,95.00
3000,2596817,35,32,91.43
3000,8543440,33,29,87.88
3000,8543441,33,25,75.76
3000,676812,30,27,90.00
3000,1233928,32,28,87.50
3000,7593223,43,36,83.72
3000,4966623,24,22,91.67
3000,7121133,44,40,90.91
3000,1731832,67,66,98.51
3000,1000772,38,29,76.32
3000,7939365,69,67,97.10
3000,2818148,63,56,88.89
3000,6088885,40,34,85.00
3000,8154128,79,77,97.47
3000,3938476,55,49,89.09
3000,8593372,85,81,95.29
3000,3223018,72,65,90.28
3000,898328,76,74,97.37
3000,1388709,68,65,95.59
3000,2094752,67,62,92.54
3000,4079640,59,54,91.53
3000,866571,61,53,86.89
3000,3461025,58,57,98.28
3000,4192089,67,61,91.04
3000,3926375,59,58,98.31
3000,3364629,89,84,94.38
3000,3734053,58,55,94.83
3000,5283498,71,65,91.55
3000,6811520,69,66,95.65
3000,5273707,66,62,93.94
3000,7060300,58,57,98.28
3000,782955,62,57,91.94
3000,2440483,38,33,86.84
3000,5904554,43,40,93.02
3000,928505,61,55,90.16
3000,7974016,67,61,91.04
3000,5921511,59,54,91.53
3000,392736,75,73,97.33
3000,4262655,83,75,90.36
3000,3158999,49,40,81.63
3000,5370820,66,61,92.42
3000,3458666,25,17,68.00
3000,968412,23,17,73.91
3000,4836597,73,64,87.67
3000,3319806,16,12,75.00
3000,8154940,39,36,92.31
3000,7878556,57,49,85.96
3000,8154936,88,83,94.32
3000,4978283,53,48,90.57
3000,4147980,22,19,86.36
3000,2625661,64,57,89.06
3000,4193,53,46,86.79
3000,7877086,79,73,92.41
3000,4837412,34,29,85.29
3000,557275,19,15,78.95
3000,2627140,36,31,86.11
3000,6082698,50,45,90.00
3000,3458674,67,60,89.55
3000,1248296,27,21,77.78
3000,3873375,30,26,86.67
3000,4288173,68,62,91.18
3000,8570760,50,45,90.00
3000,6085185,36,34,94.44
3000,973712,20,17,85.00
3000,973714,24,21,87.50
3000,5949264,30,18,60.00
3000,7606810,36,32,88.89
3000,8160583,69,65,94.20
3000,2634817,17,13,76.47
3000,4155438,31,28,90.32
3000,2636236,49,43,87.76
3000,8165303,28,25,89.29
3000,8165305,28,25,89.29
3000,8165307,30,26,86.67
3000,4711831,61,54,88.52
3000,4023693,38,34,89.47
3000,295378,36,33,91.67
3000,8451302,53,45,84.91
3000,8451306,45,37,82.22
3000,1963329,45,39,86.67
3000,7627613,30,27,90.00
3000,7627620,24,21,87.50
3000,4176802,63,58,92.06
3000,592050,45,41,91.11
3000,592051,29,24,82.76
3000,8468904,47,40,85.11
3000,5435080,71,70,98.59
3000,6830276,20,16,80.00
3000,357760,19,15,78.95
3000,6028347,22,17,77.27
3000,5921515,50,41,82.00
3000,7729065,33,26,78.79
3000,8593915,30,23,76.67
3000,4703074,36,34,94.44
3000,8731583,25,17,68.00
3000,1248,31,25,80.65
3000,1702211,19,16,84.21
3000,6528144,17,16,94.12
3000,7633836,73,66,90.41
3000,1958448,26,24,92.31
3000,2525292,54,52,96.30
3000,5857982,31,30,96.77
3000,5892678,31,28,90.32
3000,4919453,28,22,78.57
3000,5057592,22,18,81.82
3000,7682921,29,23,79.31
3000,1060553,32,23,71.88
3000,5906060,23,16,69.57
3000,2457546,22,18,81.82
3000,2326841,24,22,91.67
3000,176333,92,84,91.30
3000,4708278,73,69,94.52
3000,1000777,83,77,92.77
3000,1278315,75,68,90.67
3000,7118405,92,85,92.39
3000,7663609,79,74,93.67
3000,7419223,68,64,94.12
3000,727145,75,67,89.33
3000,6976628,58,51,87.93
3000,7775641,100,92,92.00
3000,6662757,68,64,94.12
3000,1958785,98,95,96.94
3000,4015079,71,67,94.37
3000,5170854,70,63,90.00
3000,3330507,105,97,92.38
3000,7515600,68,63,92.65
3000,376527,51,47,92.16
3000,4240845,55,44,80.00
3000,6940511,51,46,90.20
3000,4010097,82,75,91.46
3000,913576,84,80,95.24
3000,2158761,74,68,91.89
3000,6103322,57,53,92.98
3000,6087120,66,62,93.94
3000,7271181,69,62,89.86
3000,3460759,68,65,95.59
3000,5949263,62,55,88.71
3000,3124760,69,63,91.30
3000,6943485,47,43,91.49
3000,69011,67,59,88.06
3000,2178362,70,62,88.57
3000,1362885,76,70,92.11
3000,950514,92,87,94.57
3000,3852096,76,70,92.11
3000,6493285,86,81,94.19
3000,6075944,75,72,96.00
3000,1099978,78,71,91.03
3000,2483913,79,69,87.34
3000,8835639,88,84,95.45
3000,4557228,64,61,95.31
3000,8593914,35,29,82.86
3000,4871362,42,34,80.95
3000,991583,46,42,91.30
3000,3528591,30,29,96.67
3000,6170686,37,35,94.59
3000,1162367,34,26,76.47
3000,1834625,34,27,79.41
3000,5536515,45,39,86.67
3000,7898842,12,7,58.33
3000,5441862,48,42,87.50
3000,3468543,31,23,74.19
3000,2250295,39,35,89.74
3000,7888872,45,43,95.56
3000,3097780,35,28,80.00
3000,1391548,53,47,88.68
3000,7835436,15,9,60.00
3000,5987508,40,30,75.00
3000,727866,24,17,70.83
3000,3944087,54,49,90.74
3000,1464228,51,48,94.12
3000,3830635,52,43,82.69
3000,2350807,53,49,92.45
3000,594325,33,27,81.82
3000,6219152,85,80,94.12
3000,5730416,46,42,91.30
3000,3608106,21,17,80.95
3000,3759608,42,33,78.57
3000,2634165,27,22,81.48
3000,1202755,62,54,87.10
3000,8348417,54,51,94.44
3000,1403459,30,26,86.67
3000,138330,39,33,84.62
3000,4283825,42,37,88.10
3000,7525516,64,59,92.19
3000,1114802,47,41,87.23
3000,491106,41,35,85.37
3000,3056087,39,32,82.05
3000,1220281,33,25,75.76
3000,2191870,53,49,92.45
3000,3159000,37,27,72.97
3000,1924109,59,52,88.14
3000,959416,31,25,80.65
3000,4880311,27,19,70.37
3000,4880316,47,40,85.11
3000,7412546,39,28,71.79
3000,7493136,38,34,89.47
3000,1141166,23,16,69.57
3000,156795,74,67,90.54
3000,2692332,50,42,84.00
3000,4021735,16,8,50.00
3000,5482518,39,33,84.62
3000,469107,26,19,73.08
3000,1755957,17,10,58.82
3000,1447275,62,56,90.32
3000,2438811,34,25,73.53
3000,5921513,21,13,61.90
3000,215721,44,36,81.82
3000,847986,40,33,82.50
3000,6368931,34,29,85.29
3000,7072801,40,32,80.00
3000,3042971,63,56,88.89
3000,8063019,34,28,82.35
3000,3158996,43,32,74.42
3000,1643815,20,13,65.00
3000,7308722,34,27,79.41
3000,5387981,65,59,90.77
3000,5387982,85,79,92.94
3000,3907614,36,31,86.11
3000,8480663,24,20,83.33
3000,2811206,27,22,81.48
3000,4603925,49,40,81.63
3000,1665145,24,21,87.50
3000,2638718,55,47,85.45
3000,5009148,18,13,72.22
3000,3909061,35,30,85.71
3000,7204222,54,45,83.33
3000,2384795,31,28,90.32
3000,5118085,12,7,58.33
3000,6130420,23,20,86.96
3000,6081948,43,41,95.35
3000,6081683,68,65,95.59
3000,6109011,36,29,80.56
3000,5832061,19,18,94.74
3000,553733,38,33,86.84
3000,1546661,33,28,84.85
3000,8613543,87,84,96.55
3000,6226747,23,19,82.61
3000,6509458,59,55,93.22
3000,7081939,63,57,90.48
3000,5712493,59,57,96.61
3000,2954782,68,63,92.65
3000,6137070,55,46,83.64
3000,338643,27,24,88.89
3000,1724616,37,32,86.49
3000,4488246,16,12,75.00
3000,3244736,27,24,88.89
3000,8633772,26,23,88.46
3000,1048250,53,50,94.34
3000,1056849,37,33,89.19
3000,7690213,19,13,68.42
3000,7690214,35,30,85.71
3000,3824223,72,68,94.44
3000,8661482,46,41,89.13
3000,6870605,23,22,95.65
3000,7010076,20,16,80.00
3000,7699453,16,14,87.50
3000,7699460,31,29,93.55
3000,3977387,56,53,94.64
3000,5797754,40,32,80.00
3000,3722436,69,64,92.75
3000,7872098,21,18,85.71
3000,7466897,19,16,84.21
3000,5664672,61,50,81.97
3000,4699003,18,15,83.33
3000,7046663,36,32,88.89
3000,1388713,44,38,86.36
3000,2625611,92,90,97.83
3000,1658553,45,37,82.22
3000,2356771,25,21,84.00
3000,970562,21,20,95.24
3000,5949268,38,32,84.21
3000,8715134,22,19,86.36
3000,1121009,17,14,82.35
3000,1539620,54,49,90.74
3000,2095527,56,50,89.29
3000,3072072,14,11,78.57
3000,1693896,16,13,81.25
3000,1292462,25,22,88.00
3000,1854190,23,19,82.61
3000,67842,62,60,96.77
3000,6723474,52,43,82.69
3000,7721874,52,42,80.77
3000,7721875,50,44,88.00
3000,5949269,46,43,93.48
3000,7880784,27,24,88.89
3000,1243684,53,51,96.23
3000,5531580,57,54,94.74
3000,2492498,34,32,94.12
3000,971548,11,9,81.82
3000,4974745,67,62,92.54
3000,2215774,69,67,97.10
3000,691924,32,30,93.75
3000,4150134,51,48,94.12
3000,8296734,15,13,86.67
3000,8427489,31,29,93.55
3000,1937966,54,51,94.44
3000,8431082,56,52,92.86
3000,139604,23,19,82.61
3000,8157370,23,20,86.96
3000,5667339,39,33,84.62
3000,7882779,69,68,98.55
3000,3179576,57,56,98.25
3000,416634,25,21,84.00
3000,8152390,56,55,98.21
3000,4422901,67,65,97.01
3000,6916369,32,29,90.63
3000,5259109,49,48,97.96
3000,9385,31,29,93.55
3000,4431926,48,46,95.83
3000,7474646,38,35,92.11
3000,3330296,24,21,87.50
3000,572884,50,49,98.00
3000,1541498,55,52,94.55
3000,1404418,79,76,96.20
3000,2371655,51,46,90.20
3000,714991,18,15,83.33
3000,2787557,80,79,98.75
3000,3343582,77,74,96.10
3000,2929779,52,48,92.31
3000,720949,73,70,95.89
3000,1966101,40,36,90.00
3000,178236,41,38,92.68
3000,178240,32,27,84.38
3000,3907611,38,31,81.58
3000,2533639,44,41,93.18
3000,7783167,21,19,90.48
3000,5302278,58,56,96.55
3000,607401,18,15,83.33
3000,7238873,26,22,84.62
3000,216568,27,23,85.19
3000,3546199,43,40,93.02
3000,6864767,27,22,81.48
3000,1916961,22,19,86.36
3000,1141164,28,19,67.86
3000,1141163,26,20,76.92
3000,4709751,18,10,55.56
3000,1540853,25,18,72.00
3000,8018030,56,46,82.14
3000,1672916,38,35,92.11
3000,1671258,17,10,58.82
3000,2636086,66,60,90.91
3000,846018,33,22,66.67
3000,988055,53,43,81.13
3000,8018031,20,13,65.00
3000,707107,29,21,72.41
3000,1000773,34,26,76.47
3000,5407948,33,26,78.79
3000,5126425,55,51,92.73
3000,5944127,35,28,80.00
3000,3872337,42,35,83.33
3000,8431015,37,34,91.89
3000,1532700,32,27,84.38
3000,858154,20,17,85.00
3000,290904,34,30,88.24
3000,3594631,26,23,88.46
3000,6791050,26,23,88.46
3000,6794533,28,24,85.71
3000,7892780,22,19,86.36
3000,989857,22,18,81.82
3000,4014568,25,22,88.00
3000,970872,45,39,86.67
3000,5288935,19,16,84.21
3000,7637247,29,26,89.66
3000,2254900,35,28,80.00
3000,8062775,50,47,94.00
3000,2398909,44,37,84.09
3000,466386,52,49,94.23
3000,1439261,22,18,81.82
3000,2818149,15,7,46.67
3000,6694909,46,36,78.26
3000,6694912,46,37,80.43
3000,7522016,68,67,98.53
3000,616667,25,22,88.00
3000,6287328,23,16,69.57
3000,4623366,48,43,89.58
3000,205456,26,19,73.08
3000,65150,47,45,95.74
3000,65152,45,43,95.56
3000,1313475,33,26,78.79
3000,8496955,26,22,84.62
3000,3112599,18,11,61.11
3000,2428937,32,25,78.13
3000,3122336,28,21,75.00
3000,5474183,35,26,74.29
3000,2710336,59,54,91.53
3000,6051757,21,18,85.71
3000,7849263,26,21,80.77
3000,3433433,18,11,61.11
3000,2390577,91,88,96.70
3000,3766749,58,58,100.00
3000,3233900,69,62,89.86
3000,6797350,50,42,84.00
3000,2627133,62,59,95.16
3000,988051,68,59,86.76
3000,4213089,44,42,95.45
3000,52920,76,72,94.74
3000,7099622,89,84,94.38
3000,5132899,54,52,96.30
3000,2238573,76,75,98.68
3000,7777188,68,62,91.18
3000,5966580,64,60,93.75
3000,2270543,59,53,89.83
3000,57782,67,63,94.03
3000,3520242,46,43,93.48
3000,205452,55,51,92.73
3000,7475971,100,92,92.00
3000,2533161,52,45,86.54
3000,3893436,55,54,98.18
3000,3104703,91,83,91.21
3000,3090070,71,70,98.59
3000,8360494,88,82,93.18
3000,3454546,58,57,98.28
3000,6695690,72,71,98.61
3000,4586002,46,43,93.48
3000,4346212,81,80,98.77
3000,3790433,71,71,100.00
3000,6103078,85,84,98.82
3000,3386941,70,67,95.71
3000,2421105,66,65,98.48
3000,7258552,45,43,95.56
3000,637247,62,56,90.32
3000,4917054,68,66,97.06
3000,1189671,70,68,97.14
3000,4784806,66,59,89.39
3000,5621081,62,56,90.32
3000,3824613,78,75,96.15
3000,95083,58,54,93.10
3000,4102340,62,55,88.71
3000,1074431,67,66,98.51
3000,5358357,68,66,97.06
3000,4812458,62,58,93.55
3000,5507275,40,38,95.00
3000,5229282,64,63,98.44
3000,3577517,45,38,84.44
3000,1385239,33,29,87.88
3000,616184,40,34,85.00
3000,2024797,63,57,90.48
3000,5664671,58,50,86.21
3000,1548387,34,31,91.18
3000,7876761,58,57,98.28
3000,2434077,44,37,84.09
3000,4097991,45,43,95.56
3000,1202984,49,46,93.88
3000,4459094,64,62,96.88
3000,2130037,41,40,97.56
3000,928500,61,58,95.08
3000,8027280,74,72,97.30
3000,1992231,56,53,94.64
3000,1671260,65,57,87.69
3000,7094951,47,46,97.87
3000,898270,44,43,97.73
3000,4148733,57,56,98.25
3000,205454,38,32,84.21
3000,4338876,39,37,94.87
3000,861568,49,47,95.92
3000,6339583,73,70,95.89
3000,2426756,39,38,97.44
3000,4685142,52,46,88.46
3000,3718863,40,34,85.00
3000,8698514,43,41,95.35
3000,5279711,45,37,82.22
3000,982843,28,20,71.43
3000,5758174,52,45,86.54
3000,6731181,27,24,88.89
3000,582443,18,15,83.33
3000,6716410,40,33,82.50
3000,5407947,39,32,82.05
3000,7481946,30,26,86.67
3000,3551237,38,29,76.32
3000,6044379,45,38,84.44
3000,707106,42,34,80.95
3000,8060514,16,12,75.00
3000,1970028,20,17,85.00
3000,2168746,28,20,71.43
3000,7681693,22,19,86.36
3000,1401584,32,26,81.25
3000,2236380,18,14,77.78
3000,6146006,40,37,92.50
3000,7116959,44,34,77.27
3000,1092938,40,36,90.00
3000,6895964,21,17,80.95
3000,6072240,37,26,70.27
3000,4546550,26,23,88.46
3000,3168531,14,10,71.43
3000,7553495,27,19,70.37
3000,2952887,36,28,77.78
3000,6674490,30,24,80.00
3000,6287329,28,20,71.43
3000,7910978,26,21,80.77
3000,2286490,40,32,80.00
3000,1206626,23,16,69.57
3000,1836578,26,20,76.92
3000,6049531,36,31,86.11
3000,4482151,26,19,73.08
3000,8097877,32,26,81.25
3000,4619127,27,21,77.78
3000,179821,21,16,76.19
3000,3679144,14,9,64.29
3000,3830634,44,36,81.82
3000,1708658,48,39,81.25
3000,6221198,46,42,91.30
3000,6034231,16,11,68.75
3000,4053083,39,32,82.05
3000,7948634,37,31,83.78
3000,2684612,30,23,76.67
3000,4512756,38,33,86.84
3000,8488255,61,54,88.52
3000,4478109,28,23,82.14
3000,6111432,36,29,80.56
3000,8725453,65,56,86.15
3000,6846791,29,25,86.21
3000,1106170,24,21,87.50
3000,844558,22,18,81.82
3000,4006770,22,19,86.36
3000,5149665,68,62,91.18
3000,7118098,37,28,75.68
3000,1132587,53,47,88.68
3000,5550593,39,35,89.74
3000,1914018,21,16,76.19
3000,959413,30,23,76.67
3000,2484748,42,37,88.10
3000,6084531,28,25,89.29
3000,4176078,39,36,92.31
3000,7773724,37,34,91.89
3000,7752878,35,32,91.43
3000,4588975,67,62,92.54
3000,4155018,43,40,93.02
3000,5270854,50,49,98.00
3000,5532928,63,60,95.24
3000,3330502,43,37,86.05
3000,1429325,57,53,92.98
3000,2398047,37,34,91.89
3000,194939,97,91,93.81
3000,8643914,66,64,96.97
3000,224466,72,69,95.83
3000,2440489,54,46,85.19
3000,4240836,25,17,68.00
3000,1238032,37,34,91.89
3000,1734715,68,63,92.65
3000,7602386,69,64,92.75
3000,770516,70,63,90.00
3000,1843257,58,55,94.83
3000,3613729,59,57,96.61
3000,1724714,38,36,94.74
3000,432880,63,62,98.41
3000,6930506,65,61,93.85
3000,2650647,40,32,80.00
3000,5122486,34,31,91.18
3000,205458,48,45,93.75
3000,8059451,63,60,95.24
3000,1716746,51,48,94.12
3000,7224300,18,16,88.89
3000,8719619,45,42,93.33
3000,3879422,74,70,94.59
3000,1954054,37,36,97.30
3000,1629361,48,43,89.58
3000,5925843,54,51,94.44
3000,6072235,47,41,87.23
3000,7898616,57,49,85.96
3000,727870,60,52,86.67
3000,586192,37,31,83.78
3000,727863,24,17,70.83
3000,3197253,24,18,75.00
3000,1401562,16,7,43.75
3000,6103004,31,28,90.32
3000,6356711,23,16,69.57
3000,4021736,20,12,60.00
3000,2914420,29,24,82.76
3000,1116789,35,33,94.29
3000,416871,36,28,77.78
3000,1967807,38,30,78.95
3000,2233355,23,15,65.22
3000,4567560,34,30,88.24
3000,6658275,20,17,85.00
3000,5407939,38,33,86.84
3000,6802044,31,27,87.10
3000,1130204,22,18,81.82
3000,3748595,17,13,76.47
3000,4013085,16,13,81.25
3000,1829130,24,20,83.33
3000,3200304,24,20,83.33
3000,4157642,15,12,80.00
3000,866574,32,23,71.88
3000,729660,31,28,90.32
3000,4185609,23,14,60.87
3000,4601179,38,28,73.68
3000,4467110,16,8,50.00
3000,6816713,22,19,86.36
3000,8063021,24,16,66.67
3000,5436716,21,14,66.67
3000,1708657,34,25,73.53
3000,197933,26,20,76.92
3000,4071067,35,31,88.57
3000,2140293,16,9,56.25
3000,5886643,34,24,70.59
3000,5886968,20,15,75.00
3000,5061216,54,51,94.44
3000,7274223,25,20,80.00
3000,6042463,24,20,83.33
3000,928499,19,13,68.42
3000,2588506,29,24,82.76
3000,6049412,50,47,94.00
3000,5916551,25,21,84.00
3000,136081,51,45,88.24
3000,5244949,32,25,78.13
3000,846010,30,23,76.67
3000,1419305,29,20,68.97
3000,846015,62,55,88.71
3000,5836419,31,25,80.65
3000,1401553,23,20,86.96
3000,2638625,14,9,64.29
3000,8059012,39,34,87.18
3000,7880780,31,24,77.42
3000,7602079,22,18,81.82
3000,6362325,73,68,93.15
3000,3761399,20,16,80.00
3000,2105038,31,26,83.87
3000,2224543,48,41,85.42
3000,3872339,25,19,76.00
3000,1677959,38,30,78.95
3000,837024,31,27,87.10
3000,434350,20,16,80.00
3000,4021779,22,18,81.82
3000,7743156,25,20,80.00
3000,4575690,27,24,88.89
3000,4314875,33,28,84.85
3000,984030,24,20,83.33
3000,5284465,60,53,88.33
3000,7211021,44,36,81.82
3000,5986407,63,57,90.48
3000,4446565,40,34,85.00
3000,866565,33,24,72.73
3000,878194,59,52,88.14
3000,7648436,22,17,77.27
3000,4474681,50,44,88.00
3000,5170738,35,26,74.29
3000,5170739,28,19,67.86
3000,1447479,31,23,74.19
3000,2550287,37,29,78.38
3000,205457,25,18,72.00
3000,7117915,38,32,84.21
3000,7119814,13,9,69.23
3000,7400877,34,29,85.29
3000,3806430,45,40,88.89
3000,3947899,43,40,93.02
3000,1191260,22,16,72.73
3000,2440472,40,35,87.50
3000,4378546,31,28,90.32
3000,4932643,48,44,91.67
3000,5913894,24,20,83.33
3000,2591985,55,48,87.27
3000,2731001,23,18,78.26
3000,8675765,43,37,86.05
3000,1220726,15,8,53.33
3000,7454874,37,32,86.49
3000,4134400,26,19,73.08
3000,2481053,25,18,72.00
3000,2481055,35,29,82.86
3000,3672290,33,25,75.76
3000,5474187,15,8,53.33
3000,1570837,31,24,77.42
3000,190482,15,9,60.00
3000,7741795,66,60,90.91
3000,190486,29,26,89.66
3000,3672294,39,32,82.05
3000,8476648,29,26,89.66
3000,730044,20,17,85.00
3000,7267190,38,34,89.47
3000,469110,17,10,58.82
3000,6038290,19,14,73.68
3000,5621192,63,59,93.65
3000,7266356,37,34,91.89
3000,2295734,14,11,78.57
3000,190483,38,31,81.58
3000,3077570,33,29,87.88
3000,2428935,31,24,77.42
3000,1129661,24,21,87.50
3000,968415,79,71,89.87
3000,928503,15,9,60.00
3000,928504,38,32,84.21
3000,2450206,21,14,66.67
3000,3702960,37,30,81.08
3000,8141307,56,48,85.71
3000,1540856,41,37,90.24
3000,2582368,42,37,88.10
3000,4873776,25,22,88.00
3000,1520868,25,21,84.00
3000,5886645,23,15,65.22
3000,416872,52,45,86.54
3000,4996777,19,12,63.16
3000,8204933,25,18,72.00
3000,3872335,23,15,65.22
3000,4947318,77,71,92.21
3000,416876,63,61,96.83
3000,7047225,20,15,75.00
3000,1953579,24,18,75.00
3000,7732123,21,14,66.67
3000,6866123,45,38,84.44
3000,1138768,30,25,83.33
3000,1535292,86,83,96.51
3000,7086292,29,25,86.21
3000,771082,19,15,78.95
3000,2123585,20,16,80.00
3000,7482023,58,55,94.83
3000,4655806,73,69,94.52
3000,5412659,67,63,94.03
3000,3523681,33,29,87.88
3000,3177862,53,47,88.68
3000,8766272,47,43,91.49
3000,6668048,27,25,92.59
3000,6379788,37,32,86.49
3000,7941775,52,48,92.31
3000,2517757,43,41,95.35
3000,324901,48,46,95.83
3000,7734990,56,51,91.07
3000,5989915,18,10,55.56
3000,5989919,34,26,76.47
3000,5906059,25,18,72.00
3000,4773466,59,53,89.83
3000,190004,55,46,83.64
3000,727865,67,60,89.55
3000,5889779,24,18,75.00
3000,770517,24,19,79.17
3000,4994798,40,35,87.50
3000,7523520,24,20,83.33
3000,7116955,30,24,80.00
3000,7772538,29,25,86.21
3000,4372166,50,44,88.00
3000,1286670,13,9,69.23
3000,5906064,24,16,66.67
3000,5906065,16,9,56.25
3000,3272223,20,14,70.00
3000,7831940,24,19,79.17
3000,8807329,18,14,77.78
3000,5921912,18,10,55.56
3000,4262659,31,23,74.19
3000,4262660,56,50,89.29
3000,8828140,27,17,62.96
3000,4458628,89,85,95.51
3000,6675840,70,64,91.43
3000,2798015,52,48,92.31
3000,8400547,77,73,94.81
3000,5469489,53,47,88.68
3000,2186489,54,52,96.30
3000,1753175,59,51,86.44
3000,1668100,65,61,93.85
3000,3614676,87,79,90.80
3000,6833688,59,53,89.83
3000,8056627,42,39,92.86
3000,7355962,92,90,97.83
3000,6946206,62,60,96.77
3000,7807771,89,84,94.38
3000,5809242,58,55,94.83
3000,1897081,82,78,95.12
3000,8453835,70,68,97.14
3000,8506994,72,69,95.83
3000,5951222,55,50,90.91
3000,281900,68,64,94.12
3000,8480662,49,45,91.84
3000,6797452,85,80,94.12
3000,4874746,76,72,94.74
3000,1386284,37,33,89.19
3000,2049733,80,73,91.25
3000,2685114,103,100,97.09
3000,1441032,48,45,93.75
3000,4706374,76,73,96.05
3000,1439607,49,46,93.88
3000,4899645,81,78,96.30
3000,4982629,65,62,95.38
3000,2694108,53,52,98.11
3000,919195,69,65,94.20
3000,5118087,50,46,92.00
3000,3798817,48,47,97.92
3000,8025138,53,49,92.45
3000,5981691,54,53,98.15
3000,728730,65,63,96.92
3000,2998312,47,46,97.87
3000,4072146,76,75,98.68
3000,7228897,44,42,95.45
3000,3368189,47,47,100.00
3000,6547989,85,85,100.00
3000,7824794,82,82,100.00
3000,3738325,58,56,96.55
3000,566352,30,30,100.00
3000,385857,61,61,100.00
3000,1095428,57,49,85.96
3000,8554445,78,73,93.59
3000,4546546,67,60,89.55
3000,6493283,103,100,97.09
3000,3998590,86,82,95.35
3000,3433428,19,13,68.42
3000,7835437,10,4,40.00
3000,1497730,22,16,72.73
3000,4663589,29,26,89.66
3000,6086089,32,28,87.50
3000,1439783,26,21,80.77
3000,1757771,30,26,86.67
3000,8648336,29,26,89.66
3000,6441009,57,52,91.23
3000,2904291,95,90,94.74
3000,849983,50,47,94.00
3000,6109660,51,48,94.12
3000,7494763,86,81,94.19
3000,8205442,95,90,94.74
3000,6911055,76,75,98.68
3000,3782391,61,55,90.16
3000,8210675,52,47,90.38
3000,4028144,76,68,89.47
